"blog_id","blog_name","blog_description","blog_url","blog_author","blog_author_twitter_username","blog_rss_feed","blog_tags",id,blog_RSSCrawl_active,blog_last_post_timestamp,"blog_crawlingType","created_at","updated_at",hours_bw_posts_median,hours_bw_posts_average,"reason_for_deactivation","blog_thumb"
"ijebi","ijebi","Psychology, Education, Parents, Answers, Advises, Kids, Positivism, Positive life","http://ijebi.blogspot.com/","","fawdastan","http://ijebi.blogspot.com/feeds/posts/default?alt=rss","society,food",526,0,1491828134," ","2017-04-10 12:42:14","2017-04-10 12:42:14",NULL,NULL,"blog not activated yet","1491828134-ijebi"
"joylove2016","My Lebanon","Finding Joy in the Journey","https://joylove2016.wordpress.com/2016/09/21/my-lebanon/","","joyyy_al","https://joylove2016.wordpress.com/feed/","society",527,0,1491836931," ","2017-04-10 15:08:51","2017-04-10 15:08:51",NULL,NULL,"blog not activated yet","1491836931-joylove2016"
"reelrambler","Reel Rambler","Celebrating Movies and the People Who Love Them","https://reelrambler.wordpress.com/","","reelrambler","https://reelrambler.wordpress.com/feed/","media",528,1,1505282340," ","2017-04-16 09:06:09","2017-09-13 06:04:57",NULL,NULL,"","1504001034-reelrambler"
"BlogBerro","مِلح","مدونة فاطمة برّو","blogberro.wordpress.com","","ghazayel","https://blogberro.wordpress.com/feed/","society",529,0,1492582129," ","2017-04-19 06:08:49","2017-04-19 06:08:49",NULL,NULL,"blog not activated yet","1492582129-BlogBerro"
"berrofatiima","مِلح","مدونة فاطمة برّو","http://blogberro.wordpress.com/","","BerroFatiima","https://blogberro.wordpress.com/feed/","society",530,1,1506557700," ","2017-04-19 06:55:07","2017-09-28 00:24:47",NULL,NULL,"","1492584907-berrofatiima"
"Ruviewer","Ruviewer - A Lebanese Blog","A Lebanese Blog offering detailed reviews about products, shopping destinations, outlets, and more.","http://ruviewer.com","","ruviewer","http://ruviewer.com/feed/","society,food",531,1,1484039520," ","2017-04-24 08:35:18","2017-04-24 09:26:40",NULL,NULL,"","1493022917-Ruviewer"
"asktherazz","AskTheRazz","RAZZ's take on movies, restaurants and pretty much anything","http://www.ask-the-razz.com/","","razzoukrazzouk","http://www.ask-the-razz.com/1/feed","columnists,food,society,tech,media",533,1,1506404760," ","2017-04-25 13:49:46","2017-09-26 07:44:49",NULL,NULL,"","1493128186-asktherazz"
"discoverybeyondborders","Discovery Beyond Borders","Travel Blog - Sustainable Tourism and off the beaten path destinations - Personal Travel experience","www.discoverybeyondborders.com","","piaabboud","http://www.discoverybeyondborders.com/feed/","society",534,1,1506935400," ","2017-04-28 10:43:31","2017-10-02 09:15:16",NULL,NULL,"","1493376211-discoverybeyondborders"
"FROM MY CLOSET","FROM MY CLOSET","Spending every day in a costume.","medium.com/@EligeAY","","eligeay","https://medium.com/feed/@EligeAY","society",535,1,1506365760," ","2017-04-28 14:21:43","2017-09-25 19:15:33",NULL,NULL,"","1493389303-FROM MY CLOSET"
"lebanoninapicture","Lebanon in a Picture","Pictures and places from Lebanon, weekly top posts, news about the Lebanon in a Picture website.","https://www.lebanoninapicture.com/blog","","lebanonpicture","https://www.lebanoninapicture.com/rss/blog.ashx","society",536,1,1506359100," ","2017-05-02 05:23:03","2017-09-25 17:05:13",NULL,NULL,"","1493702583-lebanoninapicture"
"whenwearwhy","When Wear Why","When to wear what and why!","www.whenwearwhy.com","","mariasarrouh","https://www.whenwearwhy.com/home?format=RSS","fashion",537,1,1505059980," ","2017-05-04 13:37:37","2017-09-10 21:54:47",NULL,NULL,"","1493905057-whenwearwhy"
"learningdiary","Learning Diary by Mayssa","My journey into the world of learning & development is one full of self-discovery.","www.learningdiary.me","","maysx","http://learningdiary.me/feed/","society,tech",538,0,1494871254," ","2017-05-15 18:00:54","2017-05-15 18:00:54",NULL,NULL,"blog not activated yet","1494871254-learningdiary"
"outsideworkinghours","Outside Working Hours","What I do beyond 9 AM to 6 PM","https://outsideworkinghours.wordpress.com/","","Fishi4","https://outsideworkinghours.wordpress.com/feed/","society",539,1,1500748320," ","2017-05-17 13:28:48","2017-07-22 18:35:45",NULL,NULL,"","1495027728-outsideworkinghours"
"lleguealibanoyahoraque","https://lleguealibano.wixsite.com/lleguealibanoyahoraq/blog","A blog in spanish about the life of a colombian Journalist in lebanom","http://lleguealibanoyahoraque.weebly.com","","Alejandracastif","http://lleguealibanoyahoraque.weebly.com/2/feed","society,politics",540,1,1500994080," ","2017-05-19 22:52:55","2017-10-03 14:56:21",NULL,NULL,"","1507042581-lleguealibanoyahoraque"
"tbhjo","Tbh Jo","Honest,fun, beneficial & interesting.","http://tbhjo.blogspot.com/?m=1","","Tbh_Jo","http://tbhjo.blogspot.com/feeds/posts/default?alt=rss","society,fashion",541,1,1506344040," ","2017-05-24 13:18:45","2017-09-25 12:55:00",NULL,NULL,"","1495631925-tbhjo"
"hideouson460","Hideous on 460","Love can overcome everything, except ugliness.","hideouson460.wordpress.com","","hideouson460","https://hideouson460.wordpress.com/feed/","society",542,0,1495707968," ","2017-05-25 10:26:08","2017-05-25 10:26:08",NULL,NULL,"blog not activated yet","1495707968-hideouson460"
"financeinheels","Finance in Heels","Finance Blog for Women","https://financeinheels.wordpress.com/blog/","","Melissalouis","https://financeinheels.wordpress.com/feed/","society,design",543,0,1496586813," ","2017-06-04 14:33:33","2017-06-04 14:33:33",NULL,NULL,"blog not activated yet","1496586813-financeinheels"
"TechGeek365com","TechGeek365 - Tech News, Reviews & So Much More!","Tech News, Reviews & So Much More!","https://www.TechGeek365.com","","TechGeek365","https://techgeek365.com/feed/","design,tech",544,0,1496821209," ","2017-06-07 07:40:09","2017-06-07 07:40:09",NULL,NULL,"blog not activated yet","1496821209-TechGeek365com"
"Praxis","Re-thinking Life !","A place for reflection to inform action from a Lebanese Educator","http://reflect-rethink.blogspot.com/","","ammarmerhbi","http://reflect-rethink.blogspot.com/feeds/posts/default?alt=rss","society",545,1,1504677960," ","2017-06-29 14:35:30","2017-09-06 06:15:00",NULL,NULL,"","1498746929-Praxis"
"BusinessGeek365","BusinessGeek365.com","Business News, Management, Reviews & So Much More!","http://businessgeek365.com/","","BusinessGeek365","https://businessgeek365.com/feed/","design,tech",546,0,1499151940," ","2017-07-04 07:05:40","2017-07-04 07:05:40",NULL,NULL,"blog not activated yet","1499151940-BusinessGeek365"
"Paragonofvice","Paragon Of Vice","All about Vices","https://paragonofvice.blogspot.com","","Paragon_Of_Vice","https://paragonofvice.blogspot.com/feeds/posts/default?alt=rss","society,media",547,0,1501083694," ","2017-07-26 15:41:34","2017-07-26 15:41:34",NULL,NULL,"blog not activated yet","1501083694-Paragonofvice"
"Vices","Paragon Of Vice","All about Vice","https://paragonofvice.blogspot.com","","Paragon_Of_Vice","https://paragonofvice.blogspot.com/feeds/posts/default?alt=rss","society,media",548,0,1501083967," ","2017-07-26 15:46:07","2017-07-26 15:46:07",NULL,NULL,"blog not activated yet","1501083967-Vices"
"UnleashtheJargon","Unleash the Jargon","Want some satire with that?","https://unleashthejargon.wordpress.com/","","Releasetejargon","https://unleashthejargon.wordpress.com/feed/","media",549,1,1485434700," ","2017-08-02 05:30:03","2017-08-12 10:35:58",NULL,NULL,"","1501651803-UnleashtheJargon"
"Celebs","Paragon Of Vice","Vices, Celebrities and a lot more","http://paragonofvice.blogspot.com","","Paragon_Of_Vice","http://paragonofvice.blogspot.com/feeds/posts/default?alt=rss","society,media",550,0,1502378058," ","2017-08-10 15:14:18","2017-08-10 15:14:18",NULL,NULL,"blog not activated yet","1502378058-Celebs"
"lleguealibano","LLEGUÉ A LÍBANO Y AHORA QUÉ-Blog latino en Líbano","Blog y Primer Medio de Comunicación en español para latinos en Líbano","https://lleguealibano.wixsite.com/lleguealibanoyahoraq/blog","","ALEJANDRACASTIF","https://lleguealibano.wixsite.com/lleguealibanoyahoraq/feed.xml","society,politics",551,0,1444318980," ","2017-08-14 15:39:04","2017-10-03 19:45:13",NULL,NULL,"blog not activated yet","1502725144-lleguealibano"
"leboratory","Leboratory","The Download Center of Lebanon Free Digital Content","http://www.leboratory.me/","","leboratoryme","http://www.leboratory.me/feeds/posts/default","design,tech",552,0,1503175609," ","2017-08-19 20:46:49","2017-08-19 20:46:49",NULL,NULL,"blog not activated yet","1503175608-leboratory"
"Planetcookingrecipes","Food Recipes","International recipes including lebanese cuisine","Planetcookingrecipes.blogspot.com","","Dave_katcho","http://planetcookingrecipes.blogspot.com/feeds/posts/default?alt=rss","society,food",553,0,1506335755," ","2017-09-25 10:35:55","2017-09-25 10:35:55",NULL,NULL,"blog not activated yet","1506335755-Planetcookingrecipes"
